0,000138000000001172
0,000138120028579648
0,000137196626904582
0,000137196626904582
0,000139977743621207
0,000137345298668554
0,000137345298668554
0,00012835270303031
0,00012835270303031
0,000260823291269251
0,000260823291269251
0,000353845742507052
0,00065961213710785
0,000974463270508697
0,000974463270508697
0,00146742040318198
0,00258591140755687
0,00362010617258969
0,00362010617258969
0,00499209194848024
0,00961013477257437
0,00961013477257437
0,0149284048802488
0,0217124813272185
0,0340473045537552
0,0484444188453111
0,0484444188453111
0,0553274035171941
0,0815381926017312
0,0815381926017312
0,128417275111042
0,204772498866629
0,240405588283301
0,240405588283301
0,321619127849585
0,428640158183933
0,558774965325797
0,558774965325797
0,903238664650906
1,09051753826223
1,4040149870076
1,4040149870076
1,86060641982248
1,86060641982248
2,19702541257137
3,16008767493908
3,88915828041673
3,88915828041673
5,02860228137772
5,39399624587832
6,57695405730803
8,47165947739369
8,47165947739369
11,0762045531216
11,0762045531216
12,195661842739
13,0225965329497
12,5380732751921
12,5380732751921
13,9945060900875
18,2329040576454
24,3471461684087
24,3471461684087
28,9914579922419
27,3686059393235
27,3686059393235
27,1056773745591
27,1056773745591
23,9688558325747
31,5050048631428
35,018530624304
38,7012046474746
38,7012046474746
43,7782111324072
43,7782111324072
44,5652219298648
29,4766151326204
29,4766151326204
34,00692217455
34,00692217455
39,489174945326
31,7454653216126
35,0760154984451
35,0760154984451
38,6433601477827
35,5705218350309
35,5705218350309
31,6627276409293
31,6627276409293
28,7054151633823
23,0894830482549
23,0894830482549
24,6558860179773
21,2254314912668
21,5714289152269
21,9443543300118
21,9443543300118
16,7023169798788
13,6223706047592
13,6223706047592
14,8810322658741
14,5680351255317
10,0845856489173
10,0845856489173
7,66159606191626
7,36400406239807
7,36400406239807
6,70947848234914
5,17177864839625
3,90385903637392
3,90385903637392
3,02868127642152
3,02868127642152
2,04682145518477
1,66050608576234
1,66050608576234
1,37224327415493
1,17522953410447
1,17522953410447
0,903785601561686
0,660274356392404
0,660274356392404
0,349112197283185
0,232832922606527
0,232832922606527
0,195555375266952
0,156832600687707
0,156832600687707
0,135668571307228
0,0989224242798316
0,0536006069204159
0,0536006069204159
0,0424660705154034
0,0243353293214459
0,0243353293214459
0,0213954905935463
0,0153420608806136
0,0153420608806136
0,0116153919117265
0,00610302115236311
0,0037267876984761
0,00195760507920695
0,00195760507920695
0,00156166682549544
0,000868825607866817
0,000820575310162861
0,000820575310162861
0,00040703788782174
0,000262873866082641
0,000262873866082641
