0,000138
0,000140870618238272
0,000140870618238272
0,000157879699913647
0,000204572332367995
0,000303889334474357
0,000303889334474357
0,000476798955511179
0,000754894805131498
0,000754894805131498
0,00119241006904254
0,00184310462139682
0,00184310462139682
0,00282630684471534
0,00442794986304289
0,00702064912913259
0,0110574452604275
0,0110574452604275
0,0170440995848487
0,0252070255979124
0,0252070255979124
0,0354910151249701
0,0491174584007665
0,0491174584007665
0,069370995393872
0,10036807089581
0,143104529189624
0,197467781788607
0,197467781788607
0,264835245102133
0,353753830970524
0,482014530103957
0,482014530103957
0,657453623359648
0,657453623359648
0,883864723588709
1,16154746771666
1,49825351223554
1,49825351223554
1,93339269953942
2,49434480224201
3,19261817599045
3,97792827915706
4,84211722718466
4,84211722718466
5,87082922041237
7,17532893851924
8,73833902418077
8,73833902418077
10,3136974658284
11,6081525955831
12,6449203593363
12,6449203593363
13,9305639614567
16,1347928384355
19,3722875320676
19,3722875320676
22,8565663567402
25,4946524517121
26,7349058067339
26,7349058067339
27,3893036593557
28,6500287870312
31,2200003462242
34,8332688221394
34,8332688221394
38,0737012617287
39,4055801953126
39,4055801953126
38,6795333200849
37,0056321667663
35,5446230438312
35,5446230438312
35,0352048008236
35,3035403145011
35,5527361268948
35,5527361268948
35,2610321131882
33,9885340565244
33,9885340565244
31,5719619523449
28,5281706501054
28,5281706501054
25,8093233725423
23,8233560732871
22,4396193191076
22,4396193191076
21,1706167320894
19,502434431741
17,6147662708598
15,8041680770247
15,8041680770247
14,181247939821
12,5689535463268
10,7850425010652
10,7850425010652
8,98024339506893
7,4685291998253
7,4685291998253
6,29134368559353
6,29134368559353
5,21533710550339
4,14055503970447
3,16234794459661
3,16234794459661
2,39039093093627
1,83459643919698
1,44678398808481
1,1574964321523
1,1574964321523
0,902217394453347
0,664097731051798
0,664097731051798
0,459396161350142
0,310416017264517
0,310416017264517
0,218163254385329
0,165810310048762
0,12978708312887
0,12978708312887
0,097872760019706
0,097872760019706
0,0696461859257557
0,0472625159634065
0,0320392859295358
0,0320392859295358
0,0226378860306689
0,0162944629242305
0,0162944629242305
0,0115679105193969
0,00772830474128312
0,00772830474128312
0,00482499947312468
0,00289257628296608
0,00289257628296608
0,00177833215757779
0,00177833215757779
0,00115506916430814
0,000777781082804985
0,000777781082804985
0,000514090920327081
0,000334333309655587
0,000235107180210832
0,000235107180210832
0,000226579764210857
0,000307230374520053
0,000307230374520053
0,000477190403452761
0,000754894805131498
0,000754894805131498
