-0,000567354119371562
0,000317759060873525
0,000745036437095333
-1,6702860380951E-05
0,000271139185828785
0,000587603689575028
0,000587603689575028
2,34187779107522E-05
-0,000248934469267302
0,000236610010071333
0,000270361498611583
0,000313901557106286
0,000313901557106286
0,0009897458532968
0,00165512104263286
0,00334805303010106
0,00334805303010106
0,00780086476934329
0,00780086476934329
0,0138014685162315
0,0309903287557987
0,0309903287557987
0,0452061866801039
0,0726875482927929
0,0726875482927929
0,109716555054064
0,188818505989808
0,269287215741264
0,269287215741264
0,305988694370664
0,374378383901235
0,555394574789646
0,555394574789646
0,802996693788222
1,1383456689799
1,1383456689799
1,40425273561393
1,66979251344951
2,24249349391303
2,24249349391303
2,89860783910749
3,86845655320434
4,92614481524464
4,92614481524464
5,64235306561446
6,24276466514302
7,62904452860408
7,62904452860408
10,7748080025234
13,3469316991382
13,3469316991382
13,2458062683245
12,1820349880356
12,1820349880356
12,8083748850045
16,8471984883327
23,8007726106193
23,8007726106193
30,0073256495522
30,0073256495522
30,7581093088873
25,4677536892452
25,4677536892452
22,8789207632337
22,8789207632337
27,5362253453147
36,7535462623014
36,7535462623014
42,3444529206965
40,138192137087
40,138192137087
43,2355705409816
41,6864236644151
25,9311657054422
25,9311657054422
27,7886220478951
45,9402691665487
39,468572002006
39,468572002006
25,7842906034311
35,6631472315372
42,6334879962053
42,6334879962053
29,3110898731566
15,3256802504004
15,3256802504004
20,7934772140545
30,8407290350216
23,0061862810493
23,0061862810493
13,6380108596174
13,6380108596174
18,5640022455371
20,3290771928695
20,3290771928695
11,2092087908265
9,59648266600957
9,59648266600957
15,5665538880147
11,3723944768163
1,84899960317012
3,7766140855671
3,7766140855671
10,5044218130315
6,44866903262373
6,44866903262373
-1,56940927469332
0,0393037897779713
5,42710100688552
5,42710100688552
3,10226602563069
-2,070121876015
-0,520636907692697
-0,520636907692697
3,47251032247484
1,65427079070442
1,65427079070442
-2,25758032710734
-0,94973714763608
2,30772795301437
2,30772795301437
1,11356914516382
1,11356914516382
-1,73785386458115
-1,73785386458115
-0,779542283632248
1,61096476082121
0,747502768979455
0,747502768979455
-1,33474224663828
-1,33474224663828
-0,604614929558084
1,17818910235638
0,541189537061321
0,541189537061321
-1,00120070813287
-0,458517990491624
-0,458517990491624
0,865927386933742
0,865927386933742
0,397380399311438
-0,74332947789322
-0,74332947789322
-0,340615005218546
0,64058879947223
0,293631923726461
0,293631923726461
-0,551003233411653
-0,252399967968249
-0,252399967968249
