0,000138
0,000138
0,000150571428571429
0,000192142857142857
0,000192142857142857
0,000249285714285714
0,000249285714285714
0,00039
0,000563857142857143
0,000563857142857143
0,000912714285714286
0,001428
0,00209842857142857
0,00337742857142857
0,00337742857142857
0,005514
0,00837328571428571
0,0130924285714286
0,0130924285714286
0,01955
0,0272157142857143
0,0375575714285714
0,0375575714285714
0,055609
0,0807692857142857
0,115312714285714
0,115312714285714
0,151781428571429
0,210783142857143
0,280993142857143
0,280993142857143
0,392866428571429
0,392866428571429
0,545631714285714
0,694538285714286
0,945958
0,945958
1,2102
1,2102
1,57570157142857
2,10979685714286
2,10979685714286
2,60957914285714
3,334859
3,96030314285714
5,00478614285714
6,18967528571429
6,18967528571429
7,55937814285714
8,77021757142857
9,968851
11,0400904285714
11,0400904285714
12,873601
12,873601
14,9960295714286
17,627183
19,864093
21,5960534285714
21,5960534285714
23,7823832857143
25,4313424285714
25,4313424285714
28,8879971428571
28,8879971428571
29,9135552857143
32,7786084285714
34,7562842857143
34,7562842857143
35,5946234285714
36,1755882857143
36,1755882857143
38,539592
36,8587717142857
37,0398831428572
37,0398831428572
36,3782738571429
36,3782738571429
34,4346251428571
35,480513
34,3689561428571
34,3689561428571
31,9688998571429
31,9688998571429
31,0508705714286
29,3431344285714
26,1768797142857
26,1768797142857
25,1723718571429
22,2211757142857
22,2211757142857
20,548069
19,2194277142857
17,7369762857143
16,2515131428571
16,2515131428571
14,1724597142857
12,1582881428571
12,1582881428571
10,6492757142857
9,54818442857143
7,88887457142857
7,88887457142857
6,28257814285714
6,28257814285714
5,12751585714286
4,26676985714286
3,42421785714286
3,42421785714286
2,60302614285714
2,03321228571429
1,53464728571429
1,53464728571429
1,17760971428571
0,898205571428571
0,898205571428571
0,707657
0,517051428571429
0,517051428571429
0,381119571428571
0,259754571428571
0,259754571428571
0,174013571428571
0,131837857142857
0,100987
0,100987
0,075176
0,075176
0,0574878571428571
0,0367604285714286
0,0367604285714286
0,0260785714285714
0,017174
0,0124624285714286
0,008574
0,008574
0,00604442857142857
0,00604442857142857
0,003691
0,00229185714285714
0,00130728571428571
0,000907571428571428
0,000907571428571428
0,000559857142857143
0,000433142857142857
0,000433142857142857
0,000327857142857143
0,000313857142857143
0,000313857142857143
0,000400142857142857
